ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,2.16,4.03,3.42,4.82,5.33,4.58,3.66,REC
MLP,2.29,3.74,3.08,4.6,5.51,4.88,3.91,REC
RF,2.58,3.89,3.32,4.03,5.66,4.55,3.97,REC
DTREE,2.75,3.62,3.21,3.98,6.28,4.07,4.08,REC
LRG,2.47,3.72,3.32,4.55,5.42,4.26,4.26,REC
SGD,2.45,4.05,4.02,4.12,4.67,4.37,4.31,REC
ABC,2.33,4.13,3.74,4.28,5.93,3.2,4.39,REC
KNN,1.56,4.46,3.48,4.58,5.84,3.39,4.7,REC
avarage,2.32,3.95,3.45,4.37,5.58,4.16,4.16,REC
std,0.36,0.27,0.3,0.31,0.48,0.59,0.32,REC
