ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,6.22,3.37,3.58,3.6,3.39,4.43,3.4,GEO
DTREE,5.02,3.65,3.37,4.05,4.45,3.83,3.64,GEO
KNN,5.96,3.09,3.61,3.37,4.16,4.11,3.7,GEO
SVM,6.64,2.87,3.7,3.57,4.3,3.17,3.74,GEO
SGD,5.57,3.49,3.49,3.33,4.26,4.1,3.76,GEO
MLP,6.65,3.04,3.53,3.75,3.8,3.43,3.8,GEO
ABC,5.95,3.21,3.07,3.29,3.89,4.53,4.05,GEO
LRG,6.93,2.72,3.51,3.45,4.11,3.11,4.17,GEO
avarage,6.12,3.18,3.48,3.55,4.05,3.84,3.78,GEO
std,0.63,0.31,0.19,0.25,0.34,0.55,0.24,GEO
