ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SGD,2.07,4.0,3.77,4.69,4.82,4.43,4.22,REC
SVM,2.09,3.87,3.32,4.89,5.11,4.34,4.38,REC
LRG,2.4,3.35,3.3,4.86,5.29,4.24,4.56,REC
RF,2.89,3.8,2.99,3.87,5.59,4.24,4.62,REC
MLP,2.16,3.13,3.18,4.3,5.64,4.79,4.8,REC
KNN,1.65,4.4,3.45,4.42,5.94,3.07,5.07,REC
DTREE,2.53,4.02,2.98,3.93,5.59,3.77,5.18,REC
ABC,2.08,3.73,3.5,4.34,5.75,3.34,5.25,REC
avarage,2.23,3.79,3.31,4.41,5.47,4.03,4.76,REC
std,0.37,0.4,0.27,0.39,0.37,0.58,0.38,REC
