ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.0,3.21,3.57,4.93,4.57,3.5,3.21,F1
ABC,3.0,4.79,3.29,3.36,4.86,5.14,3.57,F1
SVM,5.5,2.71,3.71,4.79,4.07,3.14,4.07,F1
RF,4.43,3.21,3.64,3.07,3.79,4.71,5.14,F1
KNN,3.57,3.71,3.5,3.43,5.36,3.29,5.14,F1
DTREE,4.79,3.43,2.29,2.93,6.14,2.93,5.5,F1
SGD,5.07,3.21,2.64,4.21,2.57,4.29,6.0,F1
MLP,5.71,3.29,2.21,2.71,4.57,3.07,6.43,F1
avarage,4.63,3.45,3.11,3.68,4.49,3.76,4.88,F1
std,0.93,0.61,0.63,0.85,1.07,0.84,1.15,F1
