ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,5.0,3.69,3.3,4.02,4.43,3.84,3.73,GEO
SGD,5.52,3.58,3.52,3.33,4.21,4.09,3.75,GEO
RF,6.17,3.3,3.45,3.58,3.3,4.3,3.89,GEO
SVM,6.62,2.84,3.61,3.53,4.22,3.11,4.07,GEO
KNN,5.94,3.0,3.52,3.29,4.09,3.98,4.17,GEO
ABC,5.97,3.18,2.99,3.31,3.86,4.48,4.2,GEO
LRG,6.93,2.7,3.48,3.39,4.09,3.06,4.36,GEO
MLP,6.66,2.89,3.35,3.65,3.57,3.25,4.62,GEO
avarage,6.1,3.15,3.4,3.51,3.97,3.76,4.1,GEO
std,0.64,0.36,0.19,0.24,0.37,0.56,0.31,GEO
