ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.93,2.96,3.39,3.52,3.98,3.07,4.15,GEO
SGD,5.89,3.43,3.5,3.43,4.35,3.22,4.19,GEO
ABC,5.75,3.25,3.08,3.46,3.92,4.27,4.27,GEO
DTREE,5.05,3.11,3.51,4.2,4.34,3.43,4.36,GEO
SVM,6.63,3.05,3.26,3.39,4.29,2.92,4.47,GEO
RF,6.06,3.19,3.24,3.78,3.07,4.0,4.66,GEO
MLP,6.52,2.91,3.16,3.5,3.94,3.21,4.75,GEO
KNN,5.94,2.67,3.63,3.6,3.65,3.71,4.8,GEO
avarage,6.1,3.07,3.35,3.61,3.94,3.48,4.46,GEO
std,0.59,0.23,0.19,0.27,0.43,0.47,0.26,GEO
