ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,4.82,3.23,3.38,4.16,4.85,3.3,4.25,AUC
SGD,5.8,3.34,3.66,3.32,4.48,3.11,4.3,AUC
LRG,6.77,2.89,3.33,3.5,3.98,3.21,4.32,AUC
SVM,6.46,3.31,3.36,3.28,4.18,3.02,4.39,AUC
ABC,5.49,3.19,2.93,3.48,4.29,4.16,4.46,AUC
KNN,5.4,3.1,3.69,3.78,3.97,3.57,4.49,AUC
RF,5.83,3.25,3.22,3.81,3.39,3.98,4.51,AUC
MLP,6.36,3.04,3.01,3.53,4.02,3.46,4.58,AUC
avarage,5.87,3.17,3.32,3.61,4.14,3.48,4.41,AUC
std,0.64,0.15,0.27,0.29,0.43,0.41,0.12,AUC
