ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,6.53,3.52,3.62,3.8,3.04,4.21,3.28,SPE
DTREE,5.24,3.89,3.52,4.19,4.05,3.61,3.5,SPE
KNN,6.39,3.3,3.91,3.14,3.15,4.45,3.66,SPE
ABC,6.15,3.66,3.25,3.31,3.3,4.6,3.74,SPE
SVM,6.75,3.25,3.99,3.27,3.61,3.35,3.77,SPE
SGD,6.04,3.42,3.86,3.68,3.68,3.42,3.9,SPE
MLP,6.82,3.32,4.0,3.66,3.01,3.06,4.14,SPE
LRG,6.93,2.96,4.11,3.4,3.23,3.12,4.25,SPE
avarage,6.36,3.41,3.78,3.56,3.38,3.73,3.78,SPE
std,0.55,0.28,0.29,0.34,0.36,0.61,0.32,SPE
