ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,2.02,3.66,3.34,4.7,5.3,4.8,4.16,REC
MLP,2.16,3.92,3.25,4.22,5.57,4.68,4.2,REC
LRG,2.42,3.75,3.25,4.38,5.48,4.34,4.39,REC
SGD,2.08,4.07,3.75,3.78,4.99,4.87,4.46,REC
RF,2.54,3.98,3.33,3.44,5.86,4.29,4.56,REC
ABC,2.23,4.19,3.55,3.94,6.1,3.22,4.77,REC
KNN,1.66,4.41,3.37,4.39,6.04,3.33,4.8,REC
DTREE,2.56,3.51,3.43,3.53,5.69,4.12,5.16,REC
avarage,2.21,3.94,3.41,4.05,5.63,4.2,4.56,REC
std,0.3,0.29,0.17,0.45,0.38,0.63,0.33,REC
