ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
MLP,3.39,3.68,2.88,4.5,5.5,4.84,3.21,F1
SVM,3.31,3.96,3.27,4.59,5.22,4.43,3.21,F1
LRG,4.19,3.61,3.08,4.4,5.32,4.11,3.29,F1
KNN,1.89,4.63,3.63,4.88,5.97,3.46,3.55,F1
DTREE,3.09,3.6,3.3,3.98,6.11,3.89,4.04,F1
SGD,2.9,4.07,3.92,4.07,4.71,4.29,4.05,F1
RF,3.66,3.38,3.08,3.7,5.32,4.77,4.08,F1
ABC,2.86,3.98,3.58,4.08,5.86,3.52,4.11,F1
avarage,3.16,3.86,3.34,4.27,5.5,4.16,3.69,F1
std,0.67,0.39,0.34,0.38,0.46,0.52,0.42,F1
