ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,3.3,3.83,3.13,4.79,5.06,4.36,3.53,F1
LRG,4.09,3.22,3.08,4.61,5.24,4.2,3.56,F1
KNN,2.08,4.76,3.48,4.6,5.98,3.25,3.84,F1
RF,4.02,3.74,2.99,3.82,5.26,4.26,3.9,F1
SGD,2.66,3.83,3.71,4.66,4.72,4.4,4.02,F1
MLP,2.9,3.2,3.1,4.19,5.61,4.75,4.25,F1
ABC,2.82,3.73,3.44,4.29,5.78,3.61,4.34,F1
DTREE,2.9,4.02,2.92,4.07,5.58,3.75,4.76,F1
avarage,3.1,3.79,3.23,4.38,5.4,4.07,4.02,F1
std,0.68,0.49,0.28,0.34,0.41,0.49,0.41,F1
