ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
KNN,6.0,3.17,3.74,3.7,3.92,4.06,3.41,GEO
RF,6.38,3.45,3.3,4.09,3.4,3.94,3.43,GEO
MLP,6.67,2.89,3.66,3.61,4.1,3.57,3.49,GEO
SVM,6.67,3.22,3.64,3.74,4.34,2.86,3.52,GEO
SGD,5.75,3.58,3.85,3.79,3.82,3.66,3.54,GEO
DTREE,5.07,3.98,3.14,4.24,4.55,3.46,3.57,GEO
ABC,5.7,3.01,3.35,3.9,4.04,4.38,3.61,GEO
LRG,6.91,2.85,3.55,3.7,4.0,3.35,3.63,GEO
avarage,6.14,3.27,3.53,3.85,4.02,3.66,3.53,GEO
std,0.62,0.38,0.24,0.22,0.34,0.47,0.08,GEO
