ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,4.96,3.3,3.5,4.22,4.82,3.37,3.83,AUC
SGD,5.84,3.33,3.74,3.43,4.45,3.21,4.0,AUC
ABC,5.54,3.25,3.04,3.53,4.4,4.2,4.03,AUC
KNN,5.45,3.18,3.79,3.87,4.01,3.61,4.09,AUC
RF,5.88,3.27,3.34,3.94,3.45,3.99,4.13,AUC
MLP,6.39,3.02,3.05,3.66,4.07,3.46,4.36,AUC
LRG,6.75,2.81,3.35,3.48,3.93,3.2,4.48,AUC
SVM,6.45,3.21,3.35,3.26,4.15,3.02,4.56,AUC
avarage,5.91,3.17,3.39,3.67,4.16,3.51,4.18,AUC
std,0.6,0.17,0.28,0.32,0.41,0.41,0.25,AUC
