ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
KNN,6.02,3.25,3.8,3.73,3.97,4.09,3.14,GEO
SVM,6.68,3.28,3.66,3.78,4.43,2.94,3.23,GEO
ABC,5.72,3.07,3.42,3.93,4.06,4.4,3.41,GEO
RF,6.35,3.43,3.37,4.12,3.39,3.9,3.43,GEO
LRG,6.91,2.91,3.57,3.7,4.05,3.43,3.43,GEO
MLP,6.68,2.84,3.7,3.66,4.15,3.54,3.43,GEO
DTREE,5.08,4.01,3.2,4.23,4.49,3.42,3.57,GEO
SGD,5.74,3.43,3.8,3.73,3.83,3.7,3.79,GEO
avarage,6.15,3.28,3.56,3.86,4.05,3.68,3.43,GEO
std,0.62,0.37,0.22,0.21,0.35,0.45,0.2,GEO
