ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.57,2.93,4.29,4.29,4.0,3.86,2.07,IBA
KNN,4.57,3.86,4.14,3.14,4.57,4.0,3.71,IBA
SGD,6.14,3.0,2.86,4.21,4.36,3.57,3.86,IBA
SVM,5.64,2.64,4.07,3.57,4.07,3.71,4.29,IBA
RF,5.5,3.07,2.79,4.57,3.07,4.07,4.93,IBA
ABC,2.57,3.71,4.86,4.0,3.64,4.14,5.07,IBA
DTREE,3.93,3.93,3.57,2.71,4.5,3.64,5.71,IBA
MLP,6.57,2.0,3.07,3.21,4.07,3.36,5.71,IBA
avarage,5.19,3.14,3.71,3.71,4.04,3.79,4.42,IBA
std,1.41,0.66,0.75,0.65,0.49,0.27,1.22,IBA
