ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.07,3.07,3.36,4.43,4.36,3.64,4.07,REC
SVM,5.21,2.93,3.57,4.5,4.07,2.86,4.86,REC
RF,4.0,3.43,3.5,3.14,3.93,4.5,5.5,REC
ABC,2.43,4.5,2.93,3.21,4.86,4.36,5.71,REC
SGD,4.64,3.0,3.14,4.71,2.57,4.14,5.79,REC
KNN,3.29,3.79,3.14,3.21,5.5,3.14,5.93,REC
DTREE,4.14,3.64,2.07,2.93,5.86,3.36,6.0,REC
MLP,5.43,3.21,2.14,2.79,4.64,3.07,6.71,REC
avarage,4.28,3.45,2.98,3.62,4.47,3.63,5.57,REC
std,1.03,0.52,0.58,0.79,1.02,0.63,0.8,REC
