ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,2.42,3.34,3.21,4.72,5.29,4.19,4.83,REC
SVM,2.03,3.76,3.22,4.81,5.07,4.21,4.89,REC
SGD,2.03,3.81,3.71,4.52,4.62,4.25,5.05,REC
MLP,2.08,3.14,3.12,4.22,5.45,4.66,5.32,REC
RF,2.79,3.73,2.86,3.77,5.31,4.02,5.52,REC
ABC,2.05,3.75,3.48,4.3,5.57,3.29,5.57,REC
KNN,1.61,4.34,3.35,4.4,5.67,3.02,5.6,REC
DTREE,2.44,4.0,2.91,3.85,5.3,3.69,5.8,REC
avarage,2.18,3.73,3.23,4.33,5.29,3.92,5.32,REC
std,0.36,0.37,0.28,0.37,0.33,0.55,0.36,REC
