ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,3.26,3.67,3.3,4.7,5.24,4.72,3.11,F1
RF,3.77,3.75,3.2,3.39,5.69,4.65,3.54,F1
LRG,4.22,3.57,2.9,4.24,5.37,4.12,3.58,F1
MLP,3.04,3.75,3.18,4.11,5.48,4.68,3.76,F1
KNN,1.92,4.59,3.57,4.49,6.13,3.48,3.82,F1
SGD,2.43,4.11,3.8,3.77,5.09,4.86,3.94,F1
ABC,3.06,4.18,3.43,3.86,6.02,3.49,3.96,F1
DTREE,2.82,3.74,3.5,3.74,5.7,4.54,3.97,F1
avarage,3.06,3.92,3.36,4.04,5.59,4.32,3.71,F1
std,0.72,0.34,0.28,0.43,0.36,0.56,0.29,F1
