ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.5,2.86,3.07,4.71,4.86,3.36,2.64,IBA
SVM,6.5,3.79,4.0,3.36,4.57,2.64,3.14,IBA
SGD,5.86,4.07,4.43,2.71,4.29,3.43,3.21,IBA
ABC,3.0,3.14,4.14,3.14,5.29,5.43,3.86,IBA
KNN,5.21,4.29,2.43,3.07,4.57,4.07,4.36,IBA
DTREE,4.5,3.93,2.36,3.57,5.0,3.71,4.93,IBA
RF,5.0,4.14,2.93,3.21,3.43,4.07,5.21,IBA
MLP,6.57,3.43,2.93,3.57,2.93,2.93,5.64,IBA
avarage,5.39,3.71,3.29,3.42,4.37,3.71,4.12,IBA
std,1.24,0.51,0.8,0.59,0.8,0.86,1.09,IBA
