ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
KNN,6.01,2.88,3.89,3.71,3.79,3.9,3.82,GEO
RF,6.12,3.39,3.41,3.92,3.2,4.12,3.83,GEO
SGD,5.95,3.48,3.6,3.44,4.44,3.25,3.83,GEO
DTREE,5.05,3.24,3.65,4.31,4.49,3.4,3.86,GEO
ABC,5.76,3.38,3.14,3.49,4.02,4.25,3.96,GEO
SVM,6.64,3.11,3.31,3.42,4.35,2.98,4.2,GEO
MLP,6.57,3.01,3.22,3.64,4.06,3.25,4.25,GEO
LRG,6.93,2.86,3.34,3.42,3.92,3.01,4.52,GEO
avarage,6.13,3.17,3.44,3.67,4.03,3.52,4.03,GEO
std,0.59,0.24,0.25,0.31,0.42,0.5,0.26,GEO
