ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,2.02,3.77,3.39,4.77,5.33,4.75,3.98,REC
SGD,2.12,4.13,3.82,3.91,4.98,4.94,4.1,REC
LRG,2.41,3.79,3.28,4.45,5.47,4.25,4.36,REC
MLP,2.16,3.8,3.16,4.16,5.51,4.56,4.66,REC
RF,2.49,3.91,3.2,3.4,5.72,4.13,5.15,REC
ABC,2.19,4.13,3.51,3.89,5.9,3.11,5.28,REC
KNN,1.62,4.29,3.27,4.34,5.93,3.23,5.32,REC
DTREE,2.53,3.52,3.41,3.45,5.51,4.07,5.51,REC
avarage,2.19,3.92,3.38,4.05,5.54,4.13,4.79,REC
std,0.3,0.25,0.21,0.48,0.31,0.67,0.6,REC
