ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,5.2,3.25,3.6,4.25,4.52,3.49,3.68,IBA
ABC,5.84,3.25,3.21,3.54,4.11,4.24,3.81,IBA
SVM,6.61,3.16,3.33,3.39,4.52,3.01,3.98,IBA
RF,6.0,3.27,3.39,3.9,3.34,4.07,4.02,IBA
MLP,6.57,2.86,3.17,3.78,4.12,3.38,4.11,IBA
SGD,6.02,3.38,3.54,3.43,4.34,3.16,4.14,IBA
KNN,5.87,2.77,3.84,3.75,3.83,3.73,4.21,IBA
LRG,6.93,2.77,3.36,3.46,4.02,3.11,4.35,IBA
avarage,6.13,3.09,3.43,3.69,4.1,3.52,4.04,IBA
std,0.55,0.25,0.22,0.29,0.39,0.46,0.22,IBA
