ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
ABC,4.07,4.14,5.5,3.79,2.71,4.5,3.29,SPE
LRG,6.57,2.79,3.64,4.14,3.93,3.43,3.5,SPE
RF,6.07,4.21,2.86,4.79,2.21,4.21,3.64,SPE
SVM,6.29,2.36,3.71,3.93,4.57,3.14,4.0,SPE
KNN,5.14,3.71,4.07,2.07,3.93,4.21,4.86,SPE
MLP,6.71,3.21,3.5,2.71,3.14,3.86,4.86,SPE
SGD,6.29,3.5,2.57,3.29,4.29,3.07,5.0,SPE
DTREE,4.57,4.64,4.14,3.64,2.86,2.57,5.57,SPE
avarage,5.71,3.57,3.75,3.54,3.46,3.62,4.34,SPE
std,0.99,0.77,0.89,0.85,0.84,0.68,0.84,SPE
