ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.0,2.93,3.29,4.36,4.14,3.5,4.79,REC
SVM,5.14,2.93,3.57,4.5,4.07,2.86,4.93,REC
ABC,2.43,4.36,3.07,3.36,5.0,4.36,5.43,REC
SGD,4.43,3.0,3.0,4.71,2.57,4.29,6.0,REC
KNN,3.0,3.86,3.14,3.07,5.57,3.14,6.21,REC
DTREE,4.14,3.5,1.93,2.93,6.0,3.29,6.21,REC
RF,3.79,3.21,3.29,2.93,3.93,4.36,6.5,REC
MLP,5.43,3.21,2.14,2.79,4.64,3.07,6.71,REC
avarage,4.17,3.38,2.93,3.58,4.49,3.61,5.85,REC
std,1.06,0.51,0.58,0.8,1.07,0.63,0.72,REC
