ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.64,3.02,3.71,3.79,3.9,3.58,3.35,PRE
MLP,5.56,3.25,3.4,4.05,4.21,3.91,3.61,PRE
SVM,5.61,3.43,3.53,3.45,4.58,3.68,3.7,PRE
KNN,3.89,3.65,3.84,4.26,4.61,3.98,3.78,PRE
ABC,4.04,3.7,3.46,3.82,5.05,4.07,3.86,PRE
RF,4.17,3.46,3.49,3.98,4.7,4.33,3.87,PRE
SGD,4.76,3.61,3.52,4.11,4.66,3.36,3.98,PRE
DTREE,3.92,3.39,3.48,4.08,5.3,3.73,4.11,PRE
avarage,4.82,3.44,3.55,3.94,4.63,3.83,3.78,PRE
std,1.01,0.22,0.15,0.25,0.44,0.3,0.23,PRE
