ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.5,2.93,4.21,4.14,3.71,3.71,2.79,IBA
ABC,2.71,4.0,4.86,4.0,4.07,4.29,4.07,IBA
KNN,4.5,3.71,4.07,3.0,4.43,3.93,4.36,IBA
RF,5.43,3.29,3.21,4.43,3.14,4.07,4.43,IBA
SVM,5.79,2.5,4.07,3.57,4.07,3.57,4.43,IBA
SGD,6.14,3.29,2.86,3.93,4.07,3.14,4.57,IBA
MLP,6.79,2.14,3.21,3.14,3.93,3.64,5.14,IBA
DTREE,3.79,3.93,3.5,2.71,4.5,3.71,5.86,IBA
avarage,5.21,3.22,3.75,3.62,3.99,3.76,4.46,IBA
std,1.42,0.67,0.66,0.61,0.43,0.35,0.88,IBA
