ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.57,2.93,4.14,4.0,3.71,3.57,3.07,IBA
SVM,5.79,2.64,4.07,3.71,4.07,3.71,4.0,IBA
KNN,4.5,3.86,4.14,3.0,4.43,3.93,4.14,IBA
ABC,2.57,4.07,4.86,4.14,3.93,4.14,4.29,IBA
SGD,6.0,3.0,2.86,4.21,4.21,3.43,4.29,IBA
MLP,6.79,2.14,3.29,3.21,4.07,3.64,4.86,IBA
RF,5.43,3.14,3.07,4.43,3.07,3.93,4.93,IBA
DTREE,4.07,3.93,3.43,2.79,4.36,3.79,5.64,IBA
avarage,5.21,3.21,3.73,3.69,3.98,3.77,4.4,IBA
std,1.42,0.68,0.68,0.61,0.43,0.23,0.76,IBA
