ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.5,2.79,4.07,4.29,3.86,3.36,3.14,GEO
ABC,3.86,4.5,3.57,3.14,3.93,5.79,3.21,GEO
SVM,6.57,2.64,3.71,4.0,4.14,2.79,4.14,GEO
SGD,6.57,3.14,3.0,4.57,2.14,4.0,4.57,GEO
RF,5.71,3.36,3.14,3.14,2.64,4.43,5.57,GEO
KNN,5.07,2.79,3.57,3.21,4.5,3.29,5.57,GEO
DTREE,5.21,3.64,2.86,2.79,5.43,2.07,6.0,GEO
MLP,6.5,3.29,2.64,2.71,4.36,2.36,6.14,GEO
avarage,5.75,3.27,3.32,3.48,3.88,3.51,4.79,GEO
std,0.99,0.6,0.49,0.7,1.04,1.21,1.21,GEO
