ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.57,2.86,3.86,4.36,3.93,3.36,3.07,IBA
DTREE,4.93,4.21,2.79,3.21,5.64,2.86,4.36,IBA
ABC,3.86,4.36,3.07,2.57,3.57,5.71,4.86,IBA
SVM,6.5,2.57,3.71,3.5,4.0,2.86,4.86,IBA
KNN,4.71,3.14,3.57,2.79,4.43,3.79,5.57,IBA
SGD,6.36,2.86,3.0,3.71,2.14,4.29,5.64,IBA
RF,5.07,3.64,3.36,3.21,2.93,4.07,5.71,IBA
MLP,6.0,3.14,2.64,2.79,4.29,2.79,6.36,IBA
avarage,5.5,3.35,3.25,3.27,3.87,3.71,5.05,IBA
std,1.0,0.66,0.44,0.58,1.04,0.99,1.02,IBA
