ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,3.38,3.72,3.16,4.83,5.09,4.3,3.52,F1
LRG,4.03,3.15,3.11,4.57,5.2,4.15,3.8,F1
MLP,2.93,3.26,3.14,4.25,5.68,4.8,3.93,F1
SGD,2.68,3.88,3.65,4.63,4.69,4.26,4.21,F1
ABC,2.81,3.73,3.39,4.32,5.76,3.66,4.34,F1
RF,3.97,3.71,2.89,3.71,5.16,4.2,4.36,F1
DTREE,2.93,4.06,2.95,4.1,5.63,3.8,4.54,F1
KNN,1.98,4.61,3.37,4.43,5.8,3.13,4.67,F1
avarage,3.09,3.77,3.21,4.36,5.38,4.04,4.17,F1
std,0.68,0.46,0.25,0.35,0.4,0.5,0.39,F1
