ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,5.2,3.35,3.72,4.36,4.66,3.57,3.14,IBA
RF,6.03,3.52,3.53,4.02,3.45,4.17,3.27,IBA
ABC,5.79,3.34,3.34,3.63,4.2,4.31,3.39,IBA
SVM,6.64,3.26,3.4,3.53,4.62,3.06,3.48,IBA
MLP,6.54,3.01,3.3,3.84,4.23,3.56,3.52,IBA
KNN,5.86,2.87,3.93,3.84,3.97,3.9,3.63,IBA
LRG,6.93,2.88,3.45,3.61,4.15,3.2,3.78,IBA
SGD,6.02,3.38,3.56,3.48,4.38,3.17,4.01,IBA
avarage,6.13,3.2,3.53,3.79,4.21,3.62,3.53,IBA
std,0.56,0.25,0.21,0.29,0.38,0.47,0.28,IBA
