ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
KNN,6.42,3.48,4.1,3.21,3.26,4.61,2.91,SPE
MLP,6.84,3.58,4.16,3.81,3.23,3.3,3.09,SPE
LRG,6.93,3.3,4.28,3.57,3.37,3.45,3.11,SPE
RF,6.52,3.57,3.66,3.82,3.06,4.25,3.11,SPE
SVM,6.75,3.33,4.07,3.31,3.7,3.48,3.37,SPE
SGD,6.11,3.6,3.93,3.76,3.72,3.43,3.46,SPE
ABC,6.18,3.69,3.3,3.37,3.32,4.59,3.56,SPE
DTREE,5.2,3.8,3.37,4.13,4.04,3.51,3.95,SPE
avarage,6.37,3.55,3.86,3.62,3.46,3.83,3.32,SPE
std,0.56,0.17,0.37,0.31,0.33,0.56,0.33,SPE
