ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.93,3.07,4.21,4.36,4.21,4.36,1.86,PRE
ABC,2.5,3.57,5.86,4.57,4.5,4.14,2.86,PRE
SVM,5.79,3.07,3.93,4.29,3.71,4.14,3.07,PRE
SGD,6.14,3.64,3.57,3.57,3.43,3.43,4.21,PRE
RF,4.93,3.64,2.86,4.21,3.71,3.86,4.79,PRE
MLP,6.57,2.86,2.93,2.93,3.64,4.0,5.07,PRE
KNN,3.57,4.07,4.0,2.93,4.86,3.43,5.14,PRE
DTREE,3.93,4.21,2.79,2.57,5.07,3.71,5.71,PRE
avarage,4.92,3.52,3.77,3.68,4.14,3.88,4.09,PRE
std,1.45,0.49,1.01,0.78,0.61,0.34,1.35,PRE
