ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,6.3,3.52,3.4,4.07,3.51,3.85,3.35,IBA
SVM,6.61,3.04,3.57,3.74,4.47,2.83,3.74,IBA
DTREE,4.99,3.89,3.19,4.18,4.57,3.41,3.78,IBA
ABC,5.52,3.01,3.25,3.84,4.11,4.4,3.88,IBA
KNN,5.9,3.12,3.54,3.6,3.91,3.98,3.94,IBA
SGD,5.69,3.33,3.68,3.8,3.84,3.66,4.0,IBA
MLP,6.66,2.7,3.41,3.48,4.17,3.55,4.02,IBA
LRG,6.89,2.58,3.39,3.56,3.98,3.21,4.39,IBA
avarage,6.07,3.15,3.43,3.78,4.07,3.61,3.89,IBA
std,0.66,0.43,0.17,0.24,0.34,0.48,0.3,IBA
