ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,6.5,3.52,3.57,3.76,3.02,4.21,3.41,SPE
KNN,6.39,3.34,3.96,3.08,3.12,4.48,3.62,SPE
DTREE,5.21,3.85,3.49,4.14,4.05,3.59,3.66,SPE
ABC,6.13,3.66,3.26,3.31,3.3,4.58,3.75,SPE
SVM,6.75,3.26,4.01,3.24,3.64,3.33,3.78,SPE
SGD,6.07,3.38,3.92,3.72,3.66,3.48,3.78,SPE
MLP,6.84,3.38,4.0,3.64,3.02,3.07,4.06,SPE
LRG,6.93,2.97,4.11,3.44,3.18,3.16,4.21,SPE
avarage,6.35,3.42,3.79,3.54,3.37,3.74,3.78,SPE
std,0.56,0.27,0.31,0.34,0.37,0.6,0.25,SPE
