ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,2.55,4.08,3.4,3.53,5.98,4.39,4.06,REC
SGD,2.15,4.15,3.87,3.87,4.97,4.9,4.1,REC
SVM,2.01,3.65,3.35,4.76,5.27,4.78,4.18,REC
MLP,2.18,3.83,3.22,4.19,5.56,4.7,4.32,REC
LRG,2.43,3.77,3.26,4.38,5.49,4.3,4.37,REC
ABC,2.25,4.32,3.61,4.02,6.15,3.25,4.39,REC
DTREE,2.6,3.66,3.56,3.64,5.75,4.29,4.51,REC
KNN,1.65,4.39,3.36,4.37,6.11,3.28,4.84,REC
avarage,2.23,3.98,3.45,4.09,5.66,4.24,4.35,REC
std,0.31,0.29,0.21,0.41,0.42,0.64,0.25,REC
