ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,4.5,4.07,2.29,3.21,6.43,3.5,4.0,REC
LRG,5.0,2.93,3.07,4.21,4.14,3.5,5.14,REC
SVM,4.93,2.79,3.43,4.36,3.93,2.71,5.86,REC
SGD,4.71,3.0,2.86,4.86,2.57,4.14,5.86,REC
RF,3.86,3.21,3.29,3.0,4.07,4.64,5.93,REC
ABC,2.43,4.36,2.93,3.07,4.86,4.14,6.21,REC
KNN,3.07,3.86,3.0,3.21,5.36,3.14,6.36,REC
MLP,5.43,3.21,2.14,2.79,4.71,3.07,6.64,REC
avarage,4.24,3.43,2.88,3.59,4.51,3.61,5.75,REC
std,1.04,0.59,0.45,0.77,1.13,0.65,0.83,REC
