ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,3.25,3.52,3.17,4.62,5.26,4.61,3.56,F1
MLP,3.05,3.73,3.23,4.12,5.49,4.67,3.7,F1
LRG,4.21,3.52,2.9,4.16,5.31,4.04,3.84,F1
SGD,2.43,4.04,3.8,3.72,5.08,4.87,4.07,F1
RF,3.7,3.6,3.08,3.31,5.61,4.53,4.16,F1
DTREE,2.8,3.67,3.43,3.68,5.68,4.45,4.29,F1
ABC,3.02,4.07,3.34,3.73,5.98,3.41,4.46,F1
KNN,1.88,4.4,3.39,4.35,6.0,3.35,4.62,F1
avarage,3.04,3.82,3.29,3.96,5.55,4.24,4.09,F1
std,0.72,0.32,0.27,0.43,0.33,0.58,0.37,F1
