ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,4.16,3.52,2.92,4.19,5.29,3.98,3.94,F1
SVM,3.16,3.48,3.17,4.52,5.14,4.48,4.05,F1
SGD,2.33,4.05,3.7,3.78,5.11,4.82,4.2,F1
MLP,2.93,3.61,3.15,3.98,5.24,4.43,4.66,F1
KNN,1.84,4.33,3.43,4.34,5.84,3.29,4.93,F1
RF,3.57,3.49,2.91,3.22,5.32,4.2,5.3,F1
ABC,2.86,3.84,3.33,3.6,5.66,3.27,5.44,F1
DTREE,2.63,3.52,3.25,3.42,5.3,4.09,5.79,F1
avarage,2.93,3.73,3.23,3.88,5.36,4.07,4.79,F1
std,0.72,0.31,0.26,0.46,0.26,0.55,0.69,F1
