ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,5.32,3.95,3.43,4.16,4.03,3.68,3.43,SPE
RF,6.49,3.5,3.58,3.71,2.98,4.16,3.58,SPE
LRG,6.93,3.09,4.24,3.54,3.33,3.23,3.65,SPE
KNN,6.39,3.36,3.93,3.02,3.11,4.52,3.66,SPE
SGD,6.06,3.45,3.93,3.69,3.7,3.5,3.67,SPE
SVM,6.74,3.25,3.98,3.27,3.64,3.36,3.76,SPE
ABC,6.12,3.63,3.28,3.31,3.26,4.58,3.81,SPE
MLP,6.81,3.41,4.02,3.67,3.06,3.15,3.88,SPE
avarage,6.36,3.45,3.8,3.55,3.39,3.77,3.68,SPE
std,0.52,0.26,0.33,0.35,0.37,0.57,0.14,SPE
