ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,6.54,3.65,3.73,3.9,3.23,4.32,2.63,SPE
KNN,6.4,3.56,4.08,3.22,3.3,4.68,2.75,SPE
MLP,6.85,3.61,4.19,3.86,3.28,3.34,2.87,SPE
DTREE,5.37,4.03,3.52,4.24,4.12,3.7,3.02,SPE
LRG,6.93,3.25,4.3,3.58,3.34,3.48,3.11,SPE
ABC,6.14,3.8,3.41,3.47,3.43,4.63,3.11,SPE
SVM,6.74,3.35,4.11,3.35,3.75,3.49,3.2,SPE
SGD,6.13,3.47,3.98,3.75,3.7,3.46,3.5,SPE
avarage,6.39,3.59,3.91,3.67,3.52,3.89,3.03,SPE
std,0.51,0.25,0.33,0.33,0.31,0.56,0.27,SPE
