ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.07,3.36,3.57,4.79,4.21,4.14,2.86,F1
ABC,2.07,3.93,4.79,4.29,5.21,3.5,4.21,F1
SVM,5.21,3.0,3.07,4.79,3.71,4.0,4.21,F1
KNN,3.36,4.29,3.86,3.36,4.86,3.79,4.5,F1
RF,5.36,3.57,2.43,3.93,3.93,4.07,4.71,F1
DTREE,3.57,4.07,3.21,2.14,5.29,4.07,5.64,F1
MLP,5.79,2.5,3.0,2.71,3.79,4.21,6.0,F1
SGD,4.36,3.14,2.29,3.5,4.0,4.14,6.57,F1
avarage,4.35,3.48,3.28,3.69,4.38,3.99,4.84,F1
std,1.26,0.6,0.8,0.95,0.65,0.24,1.19,F1
