ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
MLP,6.41,3.29,3.31,3.81,4.25,3.61,3.31,AUC
ABC,5.61,3.37,3.15,3.7,4.53,4.31,3.32,AUC
DTREE,5.01,3.32,3.59,4.3,4.97,3.48,3.34,AUC
RF,5.91,3.46,3.42,4.09,3.54,4.11,3.47,AUC
SVM,6.51,3.51,3.55,3.41,4.34,3.19,3.5,AUC
SGD,5.89,3.47,3.79,3.48,4.55,3.3,3.52,AUC
LRG,6.82,2.93,3.52,3.61,4.11,3.45,3.55,AUC
KNN,5.49,3.27,3.88,3.95,4.08,3.7,3.62,AUC
avarage,5.96,3.33,3.52,3.8,4.3,3.64,3.45,AUC
std,0.6,0.18,0.24,0.3,0.42,0.39,0.12,AUC
