ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.64,3.0,3.86,4.36,4.14,3.64,2.36,SPE
ABC,4.07,4.07,5.5,3.93,2.93,4.57,2.93,SPE
RF,6.14,4.07,3.0,5.07,2.21,4.36,3.14,SPE
KNN,5.21,3.86,4.36,2.36,4.43,4.64,3.14,SPE
SVM,6.29,2.43,3.79,4.07,4.79,3.29,3.36,SPE
SGD,6.64,3.36,3.0,3.43,4.29,3.36,3.93,SPE
MLP,6.79,3.29,3.5,2.79,3.21,3.93,4.5,SPE
DTREE,4.71,4.71,4.14,3.93,2.86,2.64,5.0,SPE
avarage,5.81,3.6,3.89,3.74,3.61,3.8,3.54,SPE
std,1.02,0.72,0.81,0.87,0.92,0.7,0.87,SPE
