ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,5.45,3.32,3.84,4.37,4.06,3.25,3.7,SPE
SGD,6.39,3.84,3.59,3.5,3.84,3.11,3.74,SPE
KNN,6.58,2.9,4.18,3.31,2.85,4.34,3.83,SPE
ABC,6.07,3.44,3.38,3.5,3.52,4.23,3.86,SPE
RF,6.34,3.48,3.43,3.95,2.67,4.11,4.02,SPE
SVM,6.78,3.51,3.56,3.31,3.61,3.07,4.16,SPE
MLP,6.74,3.45,3.75,3.52,3.16,3.15,4.23,SPE
LRG,6.93,3.15,3.97,3.18,3.32,3.13,4.32,SPE
avarage,6.41,3.39,3.71,3.58,3.38,3.55,3.98,SPE
std,0.48,0.27,0.28,0.39,0.47,0.57,0.23,SPE
