ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,5.43,3.32,3.84,4.4,4.05,3.33,3.63,SPE
ABC,6.05,3.43,3.47,3.56,3.58,4.27,3.65,SPE
SGD,6.36,3.86,3.65,3.53,3.82,3.11,3.66,SPE
KNN,6.6,2.9,4.21,3.28,2.83,4.35,3.83,SPE
RF,6.32,3.55,3.48,3.96,2.72,4.06,3.92,SPE
SVM,6.78,3.56,3.57,3.3,3.64,3.1,4.06,SPE
MLP,6.75,3.52,3.71,3.51,3.14,3.13,4.24,SPE
LRG,6.93,3.17,3.93,3.2,3.33,3.14,4.3,SPE
avarage,6.4,3.41,3.73,3.59,3.39,3.56,3.91,SPE
std,0.49,0.29,0.25,0.4,0.47,0.56,0.26,SPE
