ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
KNN,6.39,3.41,3.89,3.62,3.11,4.51,3.07,SPE
DTREE,5.43,4.12,3.52,4.46,4.02,3.38,3.07,SPE
RF,6.52,3.61,3.69,4.2,2.92,3.8,3.25,SPE
ABC,6.09,3.19,3.7,3.75,3.33,4.57,3.38,SPE
MLP,6.8,3.61,3.9,3.62,3.16,3.29,3.61,SPE
SGD,6.37,3.8,3.85,3.3,3.43,3.48,3.77,SPE
LRG,6.93,3.18,4.13,3.29,2.98,3.47,4.02,SPE
SVM,6.72,3.53,3.88,3.29,3.64,2.8,4.14,SPE
avarage,6.41,3.56,3.82,3.69,3.32,3.66,3.54,SPE
std,0.48,0.31,0.18,0.44,0.37,0.61,0.41,SPE
