ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.57,3.14,3.93,4.43,4.14,3.86,1.93,SPE
ABC,4.21,4.29,5.64,4.07,3.07,4.71,2.0,SPE
SVM,6.29,2.71,4.07,4.21,4.86,3.57,2.29,SPE
MLP,6.86,3.64,3.86,3.07,3.57,4.29,2.71,SPE
KNN,5.14,4.0,4.36,2.5,4.36,4.64,3.0,SPE
RF,5.93,4.14,3.14,4.93,2.43,4.21,3.21,SPE
DTREE,4.93,5.0,4.57,4.29,3.14,2.71,3.36,SPE
SGD,6.64,3.64,2.71,3.57,4.43,3.5,3.5,SPE
avarage,5.82,3.82,4.04,3.88,3.75,3.94,2.75,SPE
std,0.95,0.71,0.89,0.79,0.83,0.67,0.62,SPE
