ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.66,3.07,3.71,3.79,3.97,3.58,3.23,PRE
SGD,4.83,3.67,3.66,4.16,4.81,3.48,3.39,PRE
SVM,5.64,3.51,3.53,3.48,4.66,3.7,3.49,PRE
MLP,5.56,3.24,3.35,4.07,4.21,3.86,3.7,PRE
ABC,4.02,3.69,3.47,3.78,5.06,4.05,3.94,PRE
DTREE,3.97,3.37,3.48,4.09,5.36,3.77,3.96,PRE
KNN,3.85,3.6,3.78,4.18,4.57,3.87,4.16,PRE
RF,4.1,3.35,3.42,3.92,4.61,4.2,4.41,PRE
avarage,4.83,3.44,3.55,3.93,4.65,3.81,3.79,PRE
std,1.03,0.22,0.15,0.24,0.44,0.23,0.4,PRE
