ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
ABC,5.6,3.33,3.21,3.75,4.49,4.25,3.36,AUC
KNN,5.44,3.32,3.92,3.97,4.12,3.82,3.41,AUC
RF,5.89,3.36,3.43,4.02,3.54,4.14,3.61,AUC
DTREE,4.94,3.28,3.5,4.19,4.84,3.32,3.93,AUC
SVM,6.49,3.38,3.43,3.34,4.25,3.11,3.98,AUC
SGD,5.84,3.42,3.7,3.38,4.43,3.21,4.02,AUC
LRG,6.75,2.94,3.36,3.48,3.98,3.35,4.12,AUC
MLP,6.39,3.16,3.13,3.6,4.02,3.54,4.16,AUC
avarage,5.92,3.27,3.46,3.72,4.21,3.59,3.82,AUC
std,0.6,0.15,0.25,0.32,0.39,0.43,0.32,AUC
