ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,5.93,3.48,3.2,3.68,3.82,4.4,3.5,AUC
ABC,5.73,3.52,3.08,3.26,4.18,4.38,3.85,AUC
SVM,6.48,2.9,3.62,3.57,4.26,3.18,3.98,AUC
MLP,6.41,3.21,3.34,3.75,3.75,3.42,4.12,AUC
KNN,5.6,3.21,3.35,3.34,4.41,3.92,4.17,AUC
SGD,5.17,3.54,3.31,3.54,4.15,4.07,4.22,AUC
DTREE,4.63,3.52,3.25,4.04,4.62,3.66,4.27,AUC
LRG,6.76,2.71,3.49,3.45,3.94,3.2,4.43,AUC
avarage,5.84,3.26,3.33,3.58,4.14,3.78,4.07,AUC
std,0.71,0.31,0.17,0.25,0.3,0.49,0.29,AUC
