ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,4.71,3.92,3.16,4.25,4.85,3.29,3.82,AUC
ABC,5.45,3.01,3.25,3.83,4.1,4.44,3.92,AUC
RF,6.08,3.48,3.1,3.98,3.38,3.79,4.2,AUC
KNN,5.49,3.3,3.43,3.68,3.96,3.75,4.38,AUC
MLP,6.48,2.73,3.46,3.43,3.98,3.52,4.41,AUC
SGD,5.6,3.28,3.61,3.71,3.74,3.55,4.51,AUC
SVM,6.48,3.12,3.16,3.61,4.07,2.87,4.67,AUC
LRG,6.66,2.56,3.3,3.7,3.81,3.3,4.68,AUC
avarage,5.87,3.17,3.31,3.77,3.99,3.56,4.32,AUC
std,0.67,0.43,0.18,0.25,0.42,0.46,0.32,AUC
