ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,4.07,2.96,3.07,4.55,5.16,4.0,4.19,F1
SVM,3.3,3.62,3.05,4.66,4.98,4.15,4.25,F1
MLP,2.93,3.14,3.11,4.16,5.61,4.71,4.33,F1
RF,3.98,3.69,2.93,3.66,5.25,4.16,4.34,F1
DTREE,3.01,4.08,2.97,4.13,5.61,3.8,4.39,F1
ABC,2.78,3.67,3.3,4.25,5.76,3.68,4.56,F1
SGD,2.66,3.7,3.6,4.56,4.64,4.29,4.56,F1
KNN,1.97,4.52,3.29,4.44,5.81,3.09,4.88,F1
avarage,3.09,3.67,3.16,4.3,5.35,3.98,4.44,F1
std,0.69,0.49,0.22,0.32,0.42,0.48,0.22,F1
