ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
KNN,5.54,3.46,3.59,3.88,4.16,3.93,3.43,AUC
SGD,5.67,3.43,3.8,3.87,3.97,3.73,3.53,AUC
ABC,5.41,3.02,3.34,3.9,4.25,4.46,3.62,AUC
RF,6.11,3.63,3.2,4.06,3.48,3.89,3.63,AUC
DTREE,4.75,4.0,3.19,4.28,4.85,3.3,3.63,AUC
MLP,6.48,2.78,3.65,3.5,4.05,3.64,3.91,AUC
LRG,6.66,2.68,3.44,3.87,3.93,3.48,3.93,AUC
SVM,6.53,3.22,3.42,3.66,4.11,2.96,4.1,AUC
avarage,5.89,3.28,3.45,3.88,4.1,3.67,3.72,AUC
std,0.67,0.44,0.21,0.23,0.38,0.45,0.23,AUC
