ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
ABC,4.57,4.43,3.43,3.71,3.79,5.07,3.0,SPE
LRG,6.57,2.64,3.71,4.57,4.07,2.93,3.5,SPE
SVM,6.43,2.86,3.71,3.93,4.36,2.71,4.0,SPE
MLP,6.29,4.14,3.86,2.64,3.93,2.93,4.21,SPE
KNN,5.14,3.14,4.0,3.29,3.93,3.86,4.64,SPE
RF,6.43,3.79,3.43,3.71,2.5,3.36,4.79,SPE
DTREE,5.86,4.14,2.79,3.29,4.21,2.21,5.5,SPE
SGD,6.5,3.93,3.36,2.86,2.57,3.29,5.5,SPE
avarage,5.97,3.63,3.54,3.5,3.67,3.29,4.39,SPE
std,0.74,0.66,0.38,0.62,0.72,0.87,0.89,SPE
