ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
MLP,2.18,3.3,3.35,4.46,5.72,4.99,3.99,REC
SVM,2.11,3.92,3.36,4.96,5.2,4.46,4.0,REC
LRG,2.45,3.48,3.39,4.89,5.39,4.35,4.05,REC
ABC,2.15,3.96,3.62,4.5,5.95,3.48,4.34,REC
KNN,1.66,4.62,3.5,4.57,6.02,3.24,4.39,REC
SGD,2.1,3.94,3.79,4.62,4.81,4.34,4.39,REC
RF,2.88,3.87,3.02,3.85,5.58,4.32,4.48,REC
DTREE,2.63,4.2,2.99,4.05,5.75,3.88,4.5,REC
avarage,2.27,3.91,3.38,4.49,5.55,4.13,4.27,REC
std,0.37,0.41,0.27,0.38,0.4,0.57,0.22,REC
