ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,3.4,3.82,3.19,4.92,5.07,4.36,3.25,F1
LRG,4.12,3.27,3.16,4.63,5.25,4.2,3.37,F1
MLP,3.0,3.26,3.25,4.33,5.73,4.88,3.56,F1
KNN,2.08,4.82,3.56,4.66,5.91,3.34,3.62,F1
RF,4.0,3.75,2.96,3.7,5.25,4.3,4.04,F1
SGD,2.66,3.91,3.66,4.61,4.72,4.31,4.13,F1
ABC,2.86,3.73,3.48,4.31,5.8,3.68,4.14,F1
DTREE,2.99,4.1,3.04,4.16,5.65,3.83,4.24,F1
avarage,3.14,3.83,3.29,4.41,5.42,4.11,3.79,F1
std,0.68,0.49,0.25,0.38,0.41,0.48,0.39,F1
