ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,6.16,3.55,3.67,4.05,3.34,4.28,2.96,GEO
ABC,5.8,3.49,3.28,3.58,4.13,4.36,3.35,GEO
DTREE,5.15,3.31,3.72,4.39,4.54,3.5,3.39,GEO
KNN,5.98,2.94,3.93,3.86,3.88,3.96,3.44,GEO
LRG,6.93,3.1,3.43,3.58,4.1,3.25,3.61,GEO
SGD,5.98,3.55,3.61,3.48,4.47,3.31,3.61,GEO
SVM,6.66,3.17,3.48,3.57,4.52,2.97,3.64,GEO
MLP,6.55,3.15,3.39,3.67,4.16,3.43,3.65,GEO
avarage,6.15,3.28,3.56,3.77,4.14,3.63,3.45,GEO
std,0.56,0.23,0.21,0.31,0.4,0.51,0.23,GEO
