ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SGD,4.97,3.68,3.52,4.02,4.23,3.75,3.84,PRE
KNN,3.89,3.98,3.7,3.96,4.54,3.98,3.97,PRE
RF,4.39,3.82,2.95,3.76,4.77,4.28,4.03,PRE
MLP,5.45,2.98,3.42,3.63,4.36,3.98,4.19,PRE
LRG,6.57,2.72,3.69,3.7,3.73,3.35,4.24,PRE
ABC,3.97,3.15,3.39,3.92,4.93,4.39,4.25,PRE
SVM,5.81,3.16,3.37,3.68,4.24,3.48,4.26,PRE
DTREE,3.78,3.84,2.95,4.21,5.23,3.49,4.49,PRE
avarage,4.85,3.42,3.37,3.86,4.5,3.84,4.16,PRE
std,1.02,0.47,0.29,0.2,0.47,0.38,0.2,PRE
