ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
ABC,5.77,3.26,3.3,3.59,4.26,4.28,3.53,IBA
DTREE,5.11,3.21,3.63,4.34,4.61,3.5,3.58,IBA
KNN,5.89,2.91,3.92,3.8,3.89,3.88,3.71,IBA
SGD,6.04,3.41,3.61,3.52,4.46,3.2,3.76,IBA
LRG,6.92,2.93,3.42,3.57,4.11,3.27,3.79,IBA
RF,6.03,3.39,3.41,3.95,3.36,4.05,3.8,IBA
SVM,6.63,3.21,3.35,3.44,4.52,2.98,3.85,IBA
MLP,6.52,2.94,3.24,3.71,4.15,3.54,3.89,IBA
avarage,6.11,3.16,3.48,3.74,4.17,3.59,3.74,IBA
std,0.57,0.21,0.22,0.29,0.41,0.45,0.13,IBA
