ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SGD,5.2,3.57,3.31,3.57,4.2,4.19,3.97,AUC
DTREE,4.73,3.51,3.26,4.05,4.69,3.75,4.02,AUC
LRG,6.73,2.75,3.56,3.51,4.13,3.27,4.06,AUC
MLP,6.41,3.11,3.34,3.63,3.66,3.42,4.43,AUC
RF,5.95,3.21,3.02,3.5,3.64,4.24,4.43,AUC
SVM,6.47,2.91,3.51,3.41,4.13,3.12,4.45,AUC
ABC,5.74,3.32,2.94,3.08,3.98,4.34,4.6,AUC
KNN,5.62,3.16,3.3,3.26,4.26,3.77,4.63,AUC
avarage,5.86,3.19,3.28,3.5,4.09,3.76,4.32,AUC
std,0.68,0.28,0.21,0.28,0.34,0.46,0.27,AUC
