ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
MLP,6.43,3.21,3.23,3.75,4.23,3.62,3.52,AUC
DTREE,5.01,3.34,3.53,4.3,4.85,3.39,3.58,AUC
SGD,5.84,3.43,3.76,3.49,4.54,3.34,3.6,AUC
ABC,5.57,3.37,3.11,3.62,4.48,4.23,3.63,AUC
RF,5.89,3.38,3.34,3.99,3.52,4.08,3.8,AUC
SVM,6.45,3.38,3.49,3.39,4.26,3.14,3.89,AUC
KNN,5.43,3.18,3.84,3.89,4.07,3.66,3.94,AUC
LRG,6.79,2.88,3.41,3.49,4.06,3.3,4.08,AUC
avarage,5.93,3.27,3.46,3.74,4.25,3.59,3.76,AUC
std,0.6,0.18,0.25,0.31,0.4,0.39,0.2,AUC
