ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
KNN,6.59,3.07,4.34,3.5,3.01,4.49,3.0,SPE
MLP,6.78,3.75,3.91,3.76,3.4,3.35,3.05,SPE
RF,6.34,3.68,3.7,4.11,2.86,4.16,3.15,SPE
DTREE,5.49,3.4,3.9,4.43,4.09,3.37,3.31,SPE
LRG,6.93,3.43,4.16,3.3,3.45,3.39,3.34,SPE
ABC,6.05,3.57,3.48,3.6,3.61,4.26,3.42,SPE
SGD,6.39,3.93,3.66,3.56,3.9,3.13,3.43,SPE
SVM,6.77,3.67,3.65,3.41,3.76,3.22,3.52,SPE
avarage,6.42,3.56,3.85,3.71,3.51,3.67,3.28,SPE
std,0.47,0.26,0.29,0.38,0.42,0.54,0.19,SPE
