ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SGD,6.03,3.7,3.65,3.65,4.57,3.42,2.99,GEO
ABC,5.82,3.49,3.33,3.67,4.12,4.34,3.22,GEO
MLP,6.54,3.16,3.49,3.79,4.21,3.47,3.34,GEO
SVM,6.66,3.25,3.49,3.6,4.58,3.03,3.39,GEO
RF,6.15,3.48,3.55,3.95,3.26,4.19,3.42,GEO
KNN,5.97,2.89,3.97,3.87,3.86,3.96,3.49,GEO
LRG,6.93,3.11,3.48,3.57,4.15,3.22,3.54,GEO
DTREE,5.15,3.25,3.66,4.32,4.52,3.49,3.61,GEO
avarage,6.16,3.29,3.58,3.8,4.16,3.64,3.38,GEO
std,0.56,0.26,0.19,0.25,0.44,0.47,0.2,GEO
